author,updated_at,like_count,text
@kay660205,2023-12-30T09:38:46Z,9,老猴好差
@kay660205,2023-12-30T09:38:13Z,10,原來要看板子，老猴
@user-yn2xw1ww6m,2023-12-30T09:37:38Z,24,聽柯文哲胡說八道，簡直是看到岳不群
@user-yn2xw1ww6m,2023-12-30T09:35:50Z,118,聽侯友宜講話你們會噴血，真的黑白講，廢話一堆
@cherrychen1373,2023-12-30T09:35:14Z,58,民進黨做得太好了，國民黨民眾黨眼紅，一直在吵政黨輪替，台灣人看清楚，3組候選人只有賴清德夠資格當台灣人的總統
@user-cj6rt9rk9b,2023-12-30T09:34:40Z,2,可是個典型的耍篩皮政容，全部是希望，沒有實質方案，放空話，攻擊能事，什麼也沒講和諞述！
@user-mx5lj5cf2s,2023-12-30T09:34:03Z,9,還在缺水缺電 😂
@user-zy9es6vo9x,2023-12-30T09:34:00Z,41,选对的人走对的路！美德赢台湾！坚决支持2号赖萧配！
@CSJHUANG,2023-12-30T09:33:51Z,28,真心厭惡柯文哲！
@user-bv7li6tr9y,2023-12-30T09:32:07Z,36,說的沒錯。國家藍圖賴獲勝🏆。
@Selena-hn1sf,2023-12-30T09:31:52Z,31,一直是藍白在搞分裂
@hsiehca,2023-12-30T09:31:51Z,9,"別和炒地皮仔一般見識 ~ 說謊專家""教""別人：說謊會被自己謊話淹沒(是他深刻體驗吧)，炒地皮專家齊聲高喊：居住正義 ! (零成本但可變身正義哥)"
@lindaleng6701,2023-12-30T09:31:24Z,0,"賴清德新北老家違建又不繳稅,搞特權,“賴皮寮”實爲多年來不斷擴建的花園別墅,平時無人居住偶而度假會客,現擔任副總統常年按排幾十名公家付費的特勤士兵24小時站崗併爲賴清德維護花園草木等,假公濟私，違建就是不拆？讓昔日的南鐵東移案住戶情何以堪？“反臺南鐵路東移自救會”會長陳致曉教授更憤怒指出，賴清德曾到他家裏恐嚇其父母親，最後其住家也被強拆，當時他高齡90多歲的父母親在驚恐中被要求在兩小時內遷離。賴清德對自己的老家惜命，對南鐵東移案居民的哭泣卻無動於衷,現當的副總統就耍特權“嚴以律人、寬以待己”，這樣的副統還有資格選當中華民國總統嗎?!"
@user-ic7sv8pg4j,2023-12-30T09:30:35Z,2,台湾电视台的同胞们，配个字幕吧行吗。侯和柯的闽南语我是一句也听不懂啊。😢
@toyyoyo6619,2023-12-30T09:29:46Z,2,只有柯文哲 有國家長遠規劃
@sweetycoffee,2023-12-30T09:29:30Z,21,炒地P是在喊口號嗎? 真的超像宗教教主~~
@user-jx6cj8lc9x,2023-12-30T09:29:01Z,27,柯只會說我爸爸 要咳多久
@user-uw7zp1ry1q,2023-12-30T09:27:28Z,43,賴總統加油，凍蒜凍蒜！
@user-kn5nl4wq4l,2023-12-30T09:27:27Z,70,侯對兩岸問題，完全在閃，不敢回答
@lorinli5816,2023-12-30T09:26:30Z,99,1.猴从头骂到尾，甚至一度忘了提问；2.猴自称熟读宪法热爱民国，居然讲错三民主义；3令人恍惚，觉得猴似乎更像是在竞选某帮会堂口的堂主一职。
@thomastong7933,2023-12-30T09:26:09Z,2,去做土地幺
@popperpipipip,2023-12-30T09:26:07Z,13,又拿手板和稿不如發給大家讀不就好了😂
@toyyoyo6619,2023-12-30T09:25:48Z,6,下架藍綠 國家還給人民 投1 就對了
@user-qw5lc6gv1s,2023-12-30T09:23:57Z,23,阿北講的話都沒有 不能相信😅 一個頭腦只想 當皇帝而已 😅那你當選國民這是你的利益工具😢
@UcanYen,2023-12-30T09:23:39Z,5,民進黨的社會住宅  賴是在說笑話嗎？ 賴竟然還有臉講社會住宅
@user-cr5wf3xh2j,2023-12-30T09:23:36Z,31,侯柯人家都說空照比對都已經證明是既有建物 你的自己土地才好笑....高喊居住正義才噁心
@Selena-hn1sf,2023-12-30T09:22:51Z,2,候友宜完全是在抹黑，太不要臉了，新北市民現在就可以罷免他了，不用等到總統選舉結束。
@user-cr5wf3xh2j,2023-12-30T09:22:29Z,51,侯一棟分99個門牌還說有交房屋稅?有啦有一間比較大有繳 笑死人...
@aj3392001,2023-12-30T09:22:07Z,0,45:58 房產問題
@user-mt6qp7ww4u,2023-12-30T09:20:43Z,2,柯導最噁，最會搞意識型態，搞社會對立，說藍綠執政爛，那先前你還要藍白合是什麼？ 是忘了還是害怕想起來？
@jimmyhuang779,2023-12-30T09:20:36Z,0,賴輕德不應該在辯論會上點名那個縣那一家人，這樣實在是非常沒有風格，沒有品。總統是全民的總統，不是民進黨的總統。
@JE-bs1gp,2023-12-30T09:20:33Z,34,"一個充滿流氓味，
一個滿滿痞子味..
我只選正常的✌️."
@aj3392001,2023-12-30T09:18:54Z,44,柯文哲的兩岸政策跟蔡英文一樣，怎麼幾分鐘前才批評蔡英文的兩岸很爛，我大文哲您搞得我好亂啊！真的是後五分鐘的柯文哲打臉前五分鐘的柯文哲捏😂😂😂
@user-by1xu9th7k,2023-12-30T09:18:51Z,68,候友宜，還真是無恥，只會顛倒是非。
@user-fr6pj2qf7x,2023-12-30T09:17:41Z,2,侯侯做歹事，講撒洨都聽不懂，一點內容都沒有。跟柯文哲兩個人都在炒土地，還有臉在那講什麼居住正義，太讓人民失望。錢都進你們的口袋，還在那講什麼貪污，笑掉大牙。
@lc8830,2023-12-30T09:16:11Z,27,"可憐的台灣, 出了侯柯兩人. 連公益信託有大法官解釋清楚沒問題, 兩人還扭曲.是壞?還是傻?"
@weijuqui2263,2023-12-30T09:15:57Z,7,阿北加油🎉天佑台灣
@aj3392001,2023-12-30T09:15:42Z,83,我是覺的侯友宜出局了😂😂😂
@ask2888,2023-12-30T09:15:24Z,138,怎麼老是把總統職位當成警察在做?
@user-qw5lc6gv1s,2023-12-30T09:13:45Z,59,侯在說什麼 根本就聽不懂 好累
@HenFir-wr9bw,2023-12-30T09:13:32Z,0,台灣總統候選人有那麼多違法事件，想跟對岸溝通，會不會成為對岸威脅台灣領導人要讓步的把柄，台灣百姓要想清楚!
@noraho3515,2023-12-30T09:13:15Z,12,"柯：咳 咳 咳 咳 咳 咳 咳 咳 咳咳 咳 咳 咳 咳 咳。
選民：國家怎麼變好，你的""實際 確切"" 做法是什麼？
柯：是這樣啦吼…國家要進步 國人要改變。我是深綠。我是出身228家族。我當台大醫師 30年 我是台大教授。我理性 務實 科學……"
@tfox4132,2023-12-30T09:13:06Z,85,如果有優質的政黨那當然要政黨輪替，可是有嗎？
@user-xo3op3lv8u,2023-12-30T09:11:48Z,7,"賴怎麼都聽不出來到底講了什麼😂
只聽到一些口號
團隊合作 台灣價值 
還是投柯好了"
@yichinlin8047,2023-12-30T09:10:18Z,92,侯友宜真的不要講台語，他的台語音調很難聽，聽得很煩躁，整個人跟憤怒鳥ㄧ樣ㄧ直攻擊，很多問題不知是聽不懂都沒好好回答，就是拼命罵，ㄧ副8+9的樣子真的給人感覺很不好，他還是回去新北歲月靜好對他比較好，他整個人戾氣超重，難道這才是他本人的樣子嗎？
@lc8830,2023-12-30T09:08:23Z,5,"票投2號賴清德.. 柯文哲只會理論, 侯友宜可惡無恥."
@user-ev6xj2kl6n,2023-12-30T09:07:05Z,88,中華民國台湾原本就是主權獨立國家，一直在問台獨，不然你們在選什麼？
@aj3392001,2023-12-30T09:06:45Z,36,"一直在講醫生，您不如回去當醫生好了！

三個候選人您最愛操作意識型態，撕裂台灣，還敢厚顏無恥的自以為是的參選總統，沒當選辭不辭黨主席？
不是說不是一人政黨嗎？"
@user-cr5wf3xh2j,2023-12-30T09:06:39Z,99,侯那麼遵從中華民國憲法...你應該高喊反攻大陸解救對岸十幾億同胞才對...
@andyliao0425,2023-12-30T09:05:38Z,8,很明顯了 深綠家庭革命 全票投柯 改革台灣
@ooq8901,2023-12-30T09:05:02Z,0,"看完政見會與辯論會後，真心認為😡民進黨一定要倒，不然台灣一定會先倒😡
民進黨已完全執政7年多，只會用意識形態治國，說謊欺瞞百姓，貪腐腐敗，圖利廠商與同黨人士，抄襲騙取學歷，與犯罪集團勾結合作，問題與弊端連連，房物價飛漲，國家停滯不前，貧富差距嚴重加劇，黨政軍進入校園與媒體，操控國家機器與媒體，操作對立與仇恨，抹黑造謠，箝制言論自由，民主倒退，放任網軍與側翼，擾亂國家秩序，疫情嚴重時，動用8千多億的預算卻缺東缺西，政策反覆，罔顧百姓性命與醫護安全，死傷慘重。
還有當初承諾過百姓的勞工權益，居住正義，司法改革，前瞻計畫，長照計畫，能源政策，交通建設，幾乎全都跳票，還用特別預算，濫用公帑，舉債2兆多元。"
@user-pr6pg1er5o,2023-12-30T09:03:35Z,0,這次辯論會又要刪除柯文哲幾秒？
@user-py2ru9by3c,2023-12-30T09:03:16Z,18,"侯子臺語國語夾雜…
是申論不是抱怨擂台～
內容語詞淺見…"
@vn1213,2023-12-30T09:01:14Z,45,柯P說在這種場合要談論國策 不是談土地問題 藍白兩黨談的不是居住正義嗎?所以當然要檢視每個候選人的品格誠信 房價一直漲 推手就是其他兩位炒地皮的候選人 談什麼居住正義 屁啦
@k8ya722,2023-12-30T09:01:00Z,17,一直在攻擊別人  對自己政策毫無幫助  只會ㄍㄞ
@mingpeng777,2023-12-30T09:00:54Z,3,只有赖清德脱稿！
@damian561,2023-12-30T08:58:12Z,172,侯友宜今天的表現很明顯了，他支持棄侯保柯來達成政黨輪替，侯侯是國民黨最後良心❤
@user-zz4sg2yq4c,2023-12-30T08:57:22Z,3,"被謊話淹沒的是柯文哲 ，根本在說自己。一下墨綠一下藍百合一下深綠，又說垃圾不分藍綠⋯搖擺不停欸？
柯還拿不準的空照圖，跟汪禮國個人片面的幽靈房屋說詞繼續詆毀賴老家，柯自己的特農地非法變更停車場收租一句我不曉得是我爸媽⋯，照柯的邏輯一句道歉就好了嗎？但他自己有嗎？在凹什麼東西？"
@chien_hsunhuang5925,2023-12-30T08:56:53Z,48,就是票投民進黨，總統選賴清德就對了！堅定支持！絕無懸念！
@user-cr5wf3xh2j,2023-12-30T08:56:32Z,32,你爸爸用你的名字買地 請問誰出錢 有繳贈與稅嗎？
@user-zv3mv7te6t,2023-12-30T08:56:30Z,3,目前蔡英文總統已經幫台灣鋪好對的方向了，如果讓反對黨去破壞目前的政策，不就等同把台灣人民走向更糟糕的民主，我喜歡台灣的生活模式，但不想以後是被中共統一的台灣下生活
@user-kl3hf7sq1z,2023-12-30T08:56:22Z,49,侯柯沒有國際觀，小格局
@user-st2pf8wv1p,2023-12-30T08:55:41Z,2,年輕人低薪做父母的不敢要求，老人困境誰來幫，實際提高老人國民年金就是最有影響選情的關鍵！
@liangwu318,2023-12-30T08:54:56Z,14,"蚵仔是活在另一個世界ㄟ!他接到詐騙電話還好,他一說話就在詐騙才是問題啦!哈哈"
@hughflying3733,2023-12-30T08:54:50Z,2,政治有本身價值，你本身為錢財而投靠財團不是嗎？口是心非，一口爛的台灣英文口音，何德何能啊！
@MrMIKEBULEDOG,2023-12-30T08:54:43Z,66,看來讓國民黨反省及準備8年的時間是不夠的，連全場用中文表達的能力都不會🤔
@uzli,2023-12-30T08:52:25Z,13,"但凡有認真看政見和辯論都知道柯文哲表現最好 認真回答問題 認真面對問題
賴清德各種閃躲飄 說空話 看了令人遺憾 台灣不能再被騙八年"
@lings734,2023-12-30T08:52:23Z,48,總覺得柯每次在講話都ㄧ副當大家學生他在教人家的感覺？ㄧ副你最懂大家都不懂，老是說：我跟你講啦，這事情是這樣啦…..這樣的人我不覺得以後聽的進去大家的意見😅
@user-cr5wf3xh2j,2023-12-30T08:50:41Z,40,柯回答這樣的前提 對岸哪裡會跟你互相承認 別傻了 對岸可以接受 民進黨早就談完了！那麼單純到時候簽了不該簽的東西 跟你kmt耍賴可是不一樣的 笑死人
@jameshuang1537,2023-12-30T08:50:20Z,0,第一个应该共产党员吧，也是国家养育概念
@eruc67720,2023-12-30T08:50:00Z,39,侯房東到底在講啥？
@MrMIKEBULEDOG,2023-12-30T08:49:49Z,6,是不會講共通語言中文是不是、那國民黨當年在推行中文是什麼意思啊
@joannelee786,2023-12-30T08:49:26Z,3,吳欣盈👍👍👍
@hsiehlizzie,2023-12-30T08:49:03Z,14,嗽精有給柯文哲廣告費嗎？咳咳咳咳咳咳咳咳⋯
@user-iy1hl6tf6y,2023-12-30T08:48:16Z,102,小英路線這麽優質，完全不用輪替，有經驗的美德配會遵循小英路線，相信會發光發熱，台灣將更好，唯一支持有信心的2號賴蕭喔！
@Ofngkfhlgg,2023-12-30T08:47:57Z,22,只有柯在回答問題，也只有柯敢回。其他兩位，似乎都在逃避，跟拖延時間😂
@love.peace.oneness,2023-12-30T08:47:05Z,3,"總統侯選人辯論賽得獎🏆
賴清德：瞎嘴第一。
侯友宜：說笑第一。
不知所云：侯友宜🎊
說謊臉不紅：賴清德🎊

聽到賴清德的話，吃完了午餐都吐出來了！
阿斗你別鬧了好嗎？天啊！怎麼在上小學課！"
@user-vm7nn9jp6t,2023-12-30T08:46:55Z,80,"侯土包就是土包 
第一回合是申論
就開始拿舊有的攻擊
一點政策營養都沒有"
@cychh51,2023-12-30T08:46:23Z,5,賴清德不敢直面問題 口號治國 論述沒內容👎
@user-ci6mk1fm7b,2023-12-30T08:46:20Z,1,"人家賴清德説市長 還給你們尊重
侯友宜怎麼只說 賴清德先生 人家現在是副總統欸
你侯友宜烙跑新北市 收租金一萬多
現在出來選也只是幫中共說話，欺負台灣人而已
好好一個辯論，變成幫自己解釋 笑死"
@rogerlin7996,2023-12-30T08:45:25Z,3,黃國昌當初太陽花反國民黨的聲勢 加入民進黨 從此飛黃騰達  現在起碼也是市長候選人等級的  想想那些時代力量後來加入民進黨的小朋友  現在不是每一個都過得挺滋潤的?? 買房買車 生小孩?? 為什麼黃國昌不直接加入民進黨  不予貪腐奇怪的政黨 同流合汙而已
@bobtony715,2023-12-30T08:44:44Z,11,柯文哲是林郑月娥吗？😅
@triarm2023,2023-12-30T08:43:56Z,72,只有賴清德是個正常的人。其它兩位連話都說不清楚，怎麼能當總統？太丟臉啦⋯⋯
@aslongas9999,2023-12-30T08:43:48Z,12,支持柯文哲
@user-uj6go7mi9d,2023-12-30T08:43:40Z,43,"秀才遇到兵！有理說不清！
憤怒鳥鳴曲⋯⋯毫無遠景建樹😢！
祝福咱台灣🎉⋯⋯"
@bobtony715,2023-12-30T08:43:09Z,52,侯是中共福建省委书记吗😂
@lings734,2023-12-30T08:42:54Z,65,不要因為只是想單純政黨輪替，而故意政黨輪替，就像當初高雄市長大家選了韓國瑜而不選綠的，只是爲了想換人做做看？事實最後證明他還是被罷免？大家看的應該是這次他們提出的未來政見來選擇，而不是選只會攻擊對手或說空話但卻提不出實際做法的人，所以我願意給小英的團隊再ㄧ次機會，讓她還沒機會做的事能繼續完成！賴蕭配加油，繼續帶領大家走向民主的未來🙌🏻
@QT1420,2023-12-30T08:40:45Z,1,還沒選上就如此傲慢，若選上絕對是暴君
@triarm2023,2023-12-30T08:38:56Z,68,柯一辈子就在炫耀他做医生的历史。这么骄傲，为什么不好好地当医生呢？😢
@user-pw9gk2or5x,2023-12-30T08:36:24Z,1,㊗️賴蕭配高票當選2024總統副總統🎉，三票投民進黨國會過半，讓柯文哲跌落神壇滾回退休炒地皮，罷免侯友宜也下架鴨霸一手遮天的新北市政官僚們，一定消滅白藍兩黨不分區的立委們（韓國瑜謝龍介黃國蔥黃珊珊⋯⋯等）🙏🏻🤪🤪🤪🤪
@jazzoscarkwan,2023-12-30T08:36:14Z,76,原來總統候選人中有一個不會講國語
@AMYAMY-lr4ib,2023-12-30T08:33:41Z,45,高下立判，2號才有國際觀，侯柯只能說地方父母官視野心量不足。
@user-np5wq8is9x,2023-12-30T08:29:02Z,60,"最後的最後還是
賴清德有人格風度．．
柯文哲太下流了．．"
@user-zh3qx9vd1i,2023-12-30T08:27:15Z,84,全家族唯一支持民主進步黨🎉🎉🎉🎉🎉🎉🎉🎉
@bond630510,2023-12-30T08:26:54Z,16,一個哭假面  一個笑假面⋯他倆一定看過 諸葛四郎
